STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2011,913701.793809,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2011,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2011,25059.290497,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2011,938761.084306,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2012,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2012,1331738.733292,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2012,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2012,17524.926515,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2012,1349263.6598069998,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2013,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2013,1622232.096061,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2013,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2013,11391.696054,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2013,1633623.7921149998,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2014,2000.0,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2014,2079532.905369,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2014,3575.144,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2014,14246.317303,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2014,2099354.366672,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2015,4432.565199,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2015,2374475.179072,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2015,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2015,16020.020582,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2015,2394927.764853,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2016,19268.205111,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2016,2577358.525708,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2016,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2016,46667.916901,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2016,2643294.64772,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2017,2772.475498,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2017,2868194.42836,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2017,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2017,41009.994696,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2017,2911976.898554,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2018,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2018,2478342.320395,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2018,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2018,24287.816078,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2018,2502630.136473,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2019,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2019,3093715.627917,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2019,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2019,69492.666436,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2019,3163208.294353,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2020,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2020,5198337.730731,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2020,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2020,8147.274,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2020,5206485.004731,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_AT,Subsector: Air transport,_Z,Not Applicable,2021,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RO,Subsector: Road,_Z,Not Applicable,2021,4842596.09151,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RA,Subsector: Railways,_Z,Not Applicable,2021,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_RM,Subsector: River and maritime,_Z,Not Applicable,2021,,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TR,Sector: Transport,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2021,4842596.09151,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TE,Sector: Telecomunications,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2008,0.0,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRY,Paraguay,IDB_INFRALATAM_1,Annual public investment in economic infrastructure at current prices in national currency (millions),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,XDC,Domestic currency,IDB_INFRALATAM_TE,Sector: Telecomunications,IDB_INFRALATAM_TSS,Subsector: Total subsectors,_Z,Not Applicable,2009,0.0,IDB_INFRALATAM,Infralatam,6,Millions,CUR,Currency,602,CCYY,A,Normal value,PU,Public
